ID,Title,Location,Salary,Summary
https://kr.indeed.com/viewjobs?jk=68486bb7da29a05b,Sr. Application Engineer - HAV,Mentor Graphics (Korea) LLC 4.0 경기도 성남,,"Proficient in scripting languages used today. (e.g., Perl, Python, various shell scripts/Makefiles, XML, JSON, etc.) Good..."
https://kr.indeed.com/viewjobs?jk=251ec7deb78d7813,2021년 상반기 Python 경력,매크로액트 성남 수정구,,커리어에 이력서를 등록하지 않으셨다면!! 상세 이력서 등록하기 지원양식 커리어 온라인 이력서 직무/산업 직무별(직종) 웹프로그래머 Python 응용프로그래머응용프로그래머 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발
https://kr.indeed.com/viewjobs?jk=4cdfac841bdfb456,[국내 최고회사] Back-End 개발자,인코리아 프로페셔널 성남 분당구,,로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>NoSQL|인터넷·IT·통신·모바일·게임>데이터베이스...
https://kr.indeed.com/viewjobs?jk=4665562997b87ff0,글로벌 소셜카지노 부문 사업PM,네오위즈 대한민국,,슬롯/블랙잭 등의 카지노 게임에 대한 이해도가 있으신 분 2. SQL 사용이 익숙하신 분 3. 엑셀/R/ Python을 활용해 통계 분석이 가능하신 분 4. 영어 활용 능력이 높으신 분 * 면접 일정 안내는 서류 합격...
https://kr.indeed.com/viewjobs?jk=05aa5498d84c58e1,데이터 엔지니어(신입/경력),쏘카 대한민국,,"있는 분 • 데이터 분석팀 및 유관 부서와의 원활한 소통을 위한 기본적인 쿼리 작성 능력을 갖춘 분 • Python 또는 Java, Scala, C++, C# 등의 언어를 최소 1개 이상 능숙하게 사용할 수 있는 분 • 대용..."
https://kr.indeed.com/viewjobs?jk=b102b3d8f193a4c1,2021 GEDP (Global Engineering Developmen...,GE Appliances 경기도 성남,,using C programming language Scripting languages like Lua/ Python/JavaScript may also be used if needed Support connected...
https://kr.indeed.com/viewjobs?jk=00c30d286ee5c97f,[충청권/50명]인공지능(AI) 기본과정+고급과정 훈련생 대,청주대학교산학협력단 청주 상당구,,19~22시 120시간 10주 인공지능 기본과정 (120h) 인공지능 Python을 이용한 기초 프로그래밍 교육 · 기초 프로그래밍 · 머신러닝 라이... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjobs?jk=78f5465432356e17,Sr Systems Administrator I,Raytheon Intelligence & Space 대한민국,,"Experience with Linux/Unix scripting, C++, Java, Perl, Python, Sybase... SQL. - Experience with Linux/Unix tools, YUM..."
https://kr.indeed.com/viewjobs?jk=790d6275c9dd7be8,Data Scientist 모집,한독약품 서울,,"관련 경력 3년 이상 Healthcare data 분석 경험자 데이터 분석 Tool (SQL, Python, R중 하나 이상) 활용자 Tableau, Power BI 활용 경험자 MS Office (특히..."
https://kr.indeed.com/viewjobs?jk=4f319862856fe9c1,"Software Engineer, Machine Learning",Google 4.3 서울,,Machine Learning or AI. Programming experience in C++ and Python. Preferred qualifications: PhD or equivalent experience...
https://kr.indeed.com/viewjobs?jk=05aa5498d84c58e1,데이터 엔지니어(신입/경력),쏘카 대한민국,,"있는 분 • 데이터 분석팀 및 유관 부서와의 원활한 소통을 위한 기본적인 쿼리 작성 능력을 갖춘 분 • Python 또는 Java, Scala, C++, C# 등의 언어를 최소 1개 이상 능숙하게 사용할 수 있는 분 • 대용..."
https://kr.indeed.com/viewjobs?jk=144c42a3c09caa9b,파이썬 신입 개발자 (정규직),쇼엠 인천 연수구,,실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjobs?jk=9fe4755841bec8ce,"데이터 분석 및 컨설팅 분야 (Python, SAS, 빅데이터) 경력직",한국정보기술단 과천 과천시,,"데이터 분석 및 컨설팅 분야 ( Python, SAS, 빅데이터) 경력직... 대졸 이상 (학사 이상 우대) - 데이터 분석 분야 경력 2년 이상 ( Python, R, SAS 기반의 DATA Preparation, 통계, 머신러..."
https://kr.indeed.com/viewjobs?jk=57ad151ff89a3275,Engineering Manager - EdgeX - IoT,Canonical - Jobs 서울,,"engineer Significant programming experience in C, Golang, Python, or like languages A solid understanding... makeup..."
https://kr.indeed.com/viewjobs?jk=4698c0e2364b5576,[넥슨·엔씨소프트등] 자바·파이썬 응용SW 개발자 양성교육 · 동종업계...,한국직업전문학교 서울 구로구,,통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임... 웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷...
https://kr.indeed.com/viewjobs?jk=4f2835fd73c9e3c7,Application Engineer III - (E3),Applied Materials Inc. 대한민국,,"trainer. 7. Direct experience of algorithm writing (e.g., R, Python... plus. 8. Travel to international locations at ~25..."
https://kr.indeed.com/viewjobs?jk=07b71237ba56eb95,"Python, C++, VB,JAVA 가능자 긴급",유디에이시스템 서울 구로구,,"[직무내용] - Python, C++(Builder), JAVA 언어를 배우고 싶은 초보자 환영. - 다양한 언어를 활용한 ERP,MES, 안드로이드 앱 개발. [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후..."
https://kr.indeed.com/viewjobs?jk=094f2d843194ea1f,AppArmor Security Engineer,Canonical - Jobs 서울,,"grasp of Linux security technologies You are skilled in C, Python, and other programming languages You have experience..."
https://kr.indeed.com/viewjobs?jk=96f919d43a5c77b6,2021년 혁신성장 청년인재 집중양성사업 교육생 (빅데이터/인공지능),한국생산성본부 4.0 서울 중구,,게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
